cid	text	author	votes	heart	paid	category	Entext	flair_sent_fast	flair_sent_en	pysent_sent	pysent_emot	pysent_hate	offense
Ugx7HdZ6cikV6nZQtap4AaABAg	എപ്പോഴും കൂടെ കാണുന്ന ജിനോ ചാച്ചൻ ആണ് എന്റെ ഹീറോ 	vijithvishwa	276	False	None	Travel_and_Events	My hero is Gino Chachan who is always with me	('POSITIVE', 0.9920927882194519)	('POSITIVE', 0.9997714161872864)	POS: 	joy: 	:	0
Ugyuw0sZe-S0v79LvV54AaABAg	കൂടുതൽ ഫോട്ടോസ് കാണുവാൻ നമ്മുടെ ഇൻസ്റ്റാഗ്രാം പേജ് വരെ ഒന്ന് വന്നു നോക്കിയാൽ മതി  	Fishing Freaks	155	False	None	Travel_and_Events	Just visit our Instagram page to see more photos	('POSITIVE', 0.9781361222267151)	('NEGATIVE', 0.8064094185829163)	NEU: 	others: 	:	0
UgzL6GfK52PXbKyIzjJ4AaABAg	മീനിന് പുറത്തു കാമറ വച്ചുള്ള വീഡിയോ കണ്ടിട്ട് മച്ചാനെ കട്ട ഫാനായി മാറിയവർ ആരൊക്കെയുണ്ട് ഇവിടെ മച്ചാനെ ഇനിയും മുന്നേറുക ഉയരങ്ങളിൽ നിന്ന് ഉയരങ്ങളിലേക്ക് 	Gokul Raveendran	222	True	None	Travel_and_Events	Who are those who have become Machane Katta fan after watching the video from the camera outside the fish?	('POSITIVE', 0.8477581143379211)	('POSITIVE', 0.8831374049186707)	NEU: 	others: 	:	0
UgwEYZSEvOX32-deZAF4AaABAg	ചൂണ്ട ഇടൽ നമ്മക്ക്ക് എന്നും ഒരു വീക്നസ്സാ  പൊളിച്ചു മച്ചാനെ 	boy gym	134	True	None	Travel_and_Events	Baiting is always a pain in the ass for us	('NEGATIVE', 0.6728653907775879)	('NEGATIVE', 0.9216482043266296)	NEG: 	disgust: 	:	1
UgxJGyxQWZ40YsJuNKV4AaABAg.9cG0UgOCOkk9cG8mMNETVD	സത്യം	kabeer	1	False	None	Travel_and_Events	the truth	('POSITIVE', 0.7268168926239014)	('POSITIVE', 0.9986214637756348)	NEU: 	others: 	:	0
UgyNg1ZlpdVX7ClzQy14AaABAg	സ്ഥലം വാങ്ങി എന്നറിഞ്ഞതിൽ വളരെ സന്തോഷം മോനെ  ദൈവം സഹായിച്ച് എത്രയും പെട്ടെന്ന് നിങ്ങൾ ആഗ്രഹിച്ചതുപോലൊരു വീട് പണിയാൻ പറ്റട്ടെ എല്ലാവരുടെയും പ്രാർത്ഥന എപ്പോഴും നിങ്ങൾക്കൊപ്പം ഉണ്ടാവട്ടെ 	Sajitha Kumari	166	True	None	Travel_and_Events	I am very happy to know that you have bought the land. May God help you and build a house as soon as you wanted. May everyone's prayers be with you always.	('POSITIVE', 0.9967978596687317)	('POSITIVE', 0.9738705158233643)	POS: 	joy: 	:	1
Ugw1IeRzFM--cubabHt4AaABAg	ലക്ഷദ്വീപിനെ ഇത്രയും ആഴത്തിൽ അറിയാനും അറിയിക്കാനും ആരും ശ്രമിച്ചിട്ടില്ല കാഴ്ചകൾ കൊണ്ടും അറിവുകൾ കൊണ്ടും നിങ്ങൾ ഓരോ ദിവസവും ഞെട്ടിച്ചു കൊണ്ടിരിക്കുകയാണ് പറയാൻ വാക്കുകളില്ല ഇനിയും ഒരുപാട് കാഴ്ചകൾക്കും അറിവുകൾക്കുമായി കാത്തിരിക്കുന്നു	Jyothish Jayan	570	True	None	Travel_and_Events	No one has tried to know and inform about Lakshadweep in such depth.You are shocking every day with views and knowledge.There are no words to say.Waiting for more views and knowledge.	('POSITIVE', 0.5386137366294861)	('POSITIVE', 0.9956220984458923)	NEG: 	disgust: 	:	0
Ugw7_VOvsKzVN-p5SCJ4AaABAg	ദീപോൽപ്പതിയെക്കുറിച്ചുള്ള ഫൗസറിന്റെ വിവരണം ഒരു പാട് അറിവുകൾ നമുക്ക് സമ്മാനിച്ചുഫൗസറിനു നല്ല നമസ്കാരം	Rajan	162	True	None	Travel_and_Events	Fauser's description of Deepolpati has given us a lot of knowledge	('POSITIVE', 0.9812708497047424)	('POSITIVE', 0.998747706413269)	POS:  	others: 	:	0
UgzONsWsO_iLzQ7xcqd4AaABAg	ഇത്രയുംനാൾ ലക്ഷദ്വീപ് വ്ലോഗ് ചെയ്തവർ പത്തടിമാറി നിൽക്കണം ഈ മൊതലിന്റെ പിന്നിൽ  വിഷ്വൽസ് എഡിറ്റ് ബിജിഎം	Faihan Fahi	583	True	None	Travel_and_Events	Those who have vlogged Lakshadweep for so long should stand behind this whole thing Visuals Edit BGM	('POSITIVE', 0.918188214302063)	('POSITIVE', 0.9311417937278748)	NEU: 	others: 	:	0
Ugz9qejSI8-5HxGjWtF4AaABAg	ഒരു മിനിറ്റ് കൊണ്ട് മനസ്സിന്   പറഞ്ഞറിയിക്കാൻ പറ്റാത്ത ഫീൽ കോരി വാരി തന്നല്ലോ മുത്തേ	Dhilus Dhilu	161	False	None	Travel_and_Events	In a minute, the mind can't describe the feeling Kori Vari Tannallo Muthe	('NEGATIVE', 0.9292967319488525)	('NEGATIVE', 0.9903530478477478)	NEU: 	others: 	:	0
UgxrzwWoAOoP76O3CMx4AaABAg	8 ലക്ഷം എന്നുള്ളത് 13ലക്ഷം ആയതിൽ ഒരുപാട് സന്തോഷം ആ പാവങ്ങളെ സഹായിക്കാൻ മനസ്സ് കാണിച്ച അഷറഫ് ഇക്കായ്ക്ക് പടച്ചതമ്പുരാൻ നിന്നും  നന്മകൾ ഉണ്ടാകട്ടെഗഫൂർ	 കാ ദോസ്ത്; Ksa	431	False	None	Travel_and_Events	I am very happy that 8 lakhs has become 13 lakhs. Good luck to Ashraf Ikka who showed his heart to help those poor people.	('POSITIVE', 0.9955666661262512)	('POSITIVE', 0.6965833306312561)	POS: 	others:  	:	0
Ugwg0myUdVzK8XEHMJR4AaABAg	ഇന്ത്യയുടെ  ആത്മാവ്  ഗ്രാമങ്ങളിൽ  ആണെന്ന്  പറഞ്ഞത്  എത്ര  ശരിയാണ് 	Arjun arju	36	False	None	Travel_and_Events	How true it is said that the soul of India lies in the villages	('POSITIVE', 0.9557244181632996)	('POSITIVE', 0.9963148236274719)	NEU: 	others: 	:	0
UgyimRKJy3xxZhSw8DZ4AaABAg	ജോൺസൻ മാഷിനും കുടുംബത്തിനും എല്ലാവരും ലൈക്ക് അടിച്ചു നന്ദി അറിയിച്ചു കൊള്ളൂ	shihab MPM	372	True	None	Travel_and_Events	Everyone liked and thanked Johnson Mash and his family	('POSITIVE', 0.9909898042678833)	('POSITIVE', 0.9939146637916565)	POS: 	joy: 	:	0
UgxinQf_YRpZn-jARkt4AaABAg	വിവാദങ്ങളില്ല വീരവാദങ്ങളും ഇല്ലവിനയവും വിവേകവും മാത്രം നിങ്ങളോട് വല്ലാതെ ഇഷ്ടമായി പോയി മനുഷ്യാ 	Shibilullah''s world	510	True	None	Travel_and_Events	No controversies, only modesty and prudence are dear to you, man	('POSITIVE', 0.9732558727264404)	('POSITIVE', 0.9896377325057983)	POS:  	others: 	:	0
UgwMjXvJz3ytw7VSHsZ4AaABAg	അഷറഫിനെ ചെടികളുടെ അദ്ഭുത ലോകത്തേക്ക് കൂട്ടി കൊണ്ടുപോയ ജോൺസൺ മാഷിനും മകനും അഭിനന്ദനങ്ങൾ	muneer lahin	97	True	None	Travel_and_Events	Kudos to Johnson Mash and his son for taking Ashraf to the wonderful world of plants	('POSITIVE', 0.9979832172393799)	('POSITIVE', 0.9997310042381287)	POS: 	joy: 	:	0
UgxzmHWBVynrWCjX2lp4AaABAg	നമ്മുടെ മതം നമ്മുടെ മനസ്സിൽ വെച്ചിട്ട് എല്ലാ മതത്തെയും ബഹുമാനിക്കുക നല്ല കാര്യം മതം ഉപജീവനം ആക്കുന്നവർക്ക് സഹിക്കില്ല	sunil kumar	127	True	None	Travel_and_Events	Keeping our religion in our mind and respecting all religions is a good thing and those who make religion their livelihood will not tolerate it	('POSITIVE', 0.9987776875495911)	('POSITIVE', 0.9643433690071106)	POS:  	others: 	:	0
UgzmpzVjFQeDiZAc6_Z4AaABAg	എവിടെ പോയാലും മടക്കയാത്ര അത്സങ്കടകരമാണ്നന്നായി നിങ്ങൾക്ക് ഇനിയും യാത്രകൾ തുടരാനാകട്ടെഅഷ്റഫ് റിയാസ് ബിബിൻ	NERAMPOKK FAMILY	20	True	None	Travel_and_Events	Wherever you go, the return journey is sad. May you continue to travel.Ashraf Riaz Bibin	('NEGATIVE', 0.6683075428009033)	('POSITIVE', 0.9862087965011597)	NEG: 	sadness: 	:	0
UgxdjjFPZ2-ltWJtViB4AaABAg	പൊളിച്ച് നന്നായ്ട്ടുണ്ട് ബ്രോ ഏത് വീഡിയോയിലൂടെ ആണങ്കിലും ഇങ്ങളെ ഇങ്ങനെ എടക്കടക്ക് കാണാൻ ഒരു രസാണ്	Travel With AnilEdachery	44	False	None	Travel_and_Events	Bro, it's been a pleasure to see them all around in any video	('POSITIVE', 0.989804744720459)	('POSITIVE', 0.9998132586479187)	POS: 	joy: 	:	0
Ugwt_R6OSTCMjwj42m94AaABAg	ഒരു ക്യാമറ യും എടുത്തു ഇന്ത്യ ചുറ്റാൻ എല്ലാവർക്കും പറ്റുംപക്ഷേ വഴിയോരങ്ങളിൽ കാണുന്നവരെ ഒക്കെ കയ്യിലെടുത്തു അവരോടൊത്ത് ഇടപഴകി വീഡിയോ ചെയ്യുന്ന താങ്കൾ മാസ്സ് അല്ല മരണ മാസ്സ് ആണ്	AjooS 2022	88	True	None	Travel_and_Events	Everyone can take a camera and travel around India, but if you take the people you see on the roadside and interact with them and make videos, you are not a mass, but a mass of death.	('NEGATIVE', 0.7837294936180115)	('NEGATIVE', 0.7443382143974304)	NEG: 	others: 	:	0
UgzXLlNJpnFVZN01jfR4AaABAg	ഭംഗിയുള്ള കാഴ്ചകൾക്ക് വേണ്ടി ഇടക്കിടെ വണ്ടി നിർത്തി തന്ന മുജീബിക പൊളിച്ചുഅഷ്റഫ് ബ്രോയുടെ വിവരണവും മിഴിവാർന്ന   വീഡിയോയും കൂടിയായപ്പോൾഅടിപൊളി	Sainul Abid	3	True	None	Travel_and_Events	Ashraf Bro's description of Mujeebika, who stopped the car frequently for beautiful views, and a brilliant video are also cool.	('POSITIVE', 0.9708862900733948)	('POSITIVE', 0.9995632767677307)	POS: 	joy: 	:	0
UgyEfquTzzgCKkJwbwt4AaABAg	ഇന്നുവരെ ചെയ്തിട്ടുള്ളതിൽ ഏറ്റവും സന്തോഷം നൽകുന്ന വോട്ട്  ഇപ്പോൾ ചെയ്തു 	Ranjith Nathan	3	True	None	Travel_and_Events	Just cast the happiest vote ever	('POSITIVE', 0.9843698740005493)	('NEGATIVE', 0.9027392864227295)	POS: 	joy: 	:	0
UgzmNNSytFk2c7YwO6x4AaABAg	എവിടെ പോയാലും ഇങ്ങളെ കൊണ്ടുപോയി ചോറ് തരാൻ ആളുണ്ടല്ലോ ചങ്ങായി അതുതന്നെ ഏറ്റവും വലിയ ഭാഗ്യം	Global Kannuran	39	True	None	Travel_and_Events	Wherever they go, there is someone to take them and give them rice, and that is the greatest luck	('POSITIVE', 0.9765965342521667)	('POSITIVE', 0.9879530072212219)	POS: 	others: 	:	0
UgxrxVfLTbbQiaQf-cx4AaABAg	സഫാരി ചാനലിലെ ഒരു സഞ്ചാരിയുടെ ഡയറി കുറിപ്പ്കൾ എന്ന പരുപാടിക് ശേഷം കാത്തിരിക്കുന്ന ബെസ്റ്റ് ട്രാവൽ വീഡിയോവെത്യാസത്തമായ ഒരു വീഡിയോ 	shehi vlogs	18	False	None	Travel_and_Events	The best travel video waiting after the show Diaries of a Traveler on Safari Channel is a unique video.	('POSITIVE', 0.9994214773178101)	('POSITIVE', 0.999267041683197)	POS: 	others: 	:	0
UgylDuyfS7dm3enX8654AaABAg	ഇന്ത്യയുടെ ആത്മാവ് തൊട്ടാണ് താങ്കളുടെ പല യാത്രകളും ഒരുപാട് ഇഷ്ടം ആശംസകൾ	Lukhman kp	98	True	None	Travel_and_Events	The soul of India is touching and I wish you a lot of love on your travels	('POSITIVE', 0.994321346282959)	('POSITIVE', 0.9970324039459229)	POS: 	joy: 	:	0
UgzHJcC5CULAGf_t3CJ4AaABAg	സൈക്കിൾ വാടകയ്ക്ക് കിട്ടുമോ എന്ന് അന്വേഷിക്കൂ അത് ആയിരുന്നെങ്കിൽ പഴയപോലെ തേരാപാര ബാലിയിൽ നടത്താമായിരുന്നു	Reñeesh Raj P R	1	False	None	Travel_and_Events	Find out if you can rent a bicycle	('NEGATIVE', 0.8754789233207703)	('NEGATIVE', 0.8354578018188477)	NEU: 	others: 	:	0
Ugy5elZUoHIA2LWIuPZ4AaABAg	ഷെറിൻ  മച്ചാനെ  കാറ് ഇപ്പോൾ അടിപൊളി ആയി  	Sunil	37	True	None	Travel_and_Events	Sherin Machane car is now cool	('POSITIVE', 0.9080531001091003)	('POSITIVE', 0.973425030708313)	POS: 	others: 	:	0
UgwxIwINqjwr2Yhw2bp4AaABAg	വേറെ ലെവൽ വീഡിയോ 	travel addicts palakadan	2	False	None	Travel_and_Events	Another level video	('POSITIVE', 0.873380184173584)	('POSITIVE', 0.9058419466018677)	NEU: 	others: 	:	0
UgyY1sisu_NYPw-gZ4N4AaABAg	നോർവേ കാണാത്തവർക്ക് ഇത് കണ്ടാൽ മതി നോർവേ പൈൻ മരങ്ങളുടെ പച്ചപ്പ് കുന്നുകളിൽ ഉണ്ട് എന്നതാണ് വ്യത്യാസം	Bindu Jay	23	False	None	Travel_and_Events	For those who have not seen Norway, it is enough to see it, the difference is that Norway has green hills of pine trees	('POSITIVE', 0.9873632788658142)	('POSITIVE', 0.9319063425064087)	NEU: 	others: 	:	0
UgzytFph_w-wtPL-EPJ4AaABAg	നല്ല നല്ല കാഴ്ചകൾ പൊളി ഷെറിൻ ബ്രോ	Amazil Mohammed	33	False	None	Travel_and_Events	Very good views Sherin Bro	('POSITIVE', 0.9914759993553162)	('POSITIVE', 0.9783753752708435)	POS: 	joy: 	:	0
UgxanPlQ8TnbbTjO9r54AaABAg	ഷെറിൻ ബ്രോ   കണ്ണിനു അനൂഭൂതി തരുന്ന കാഴ്ചകൾ നമ്മുടെ ഇന്ത്യ എത്ര മനോഹരം ഒരിക്കലെങ്കിലും ഇവിടം കാണാൻ ആഗ്രഹം	Saneesh 2255	54	False	None	Travel_and_Events	Sherin bro, the sights are pleasing to the eyes, how beautiful our India is, I want to visit this place at least once.	('POSITIVE', 0.9804174900054932)	('POSITIVE', 0.997183084487915)	POS: 	joy: 	:	0
UgxsSW1lWkLJSqY6mAR4AaABAg	മിക്മയും ജിതിനും ബേസ് ക്യാമ്പിലേക്ക് പോയി അവർ യാത്ര പൂർത്തിയാക്കിയിരുന്നു കൃത്യസമയത്ത് താഴോട്ട് ഇറങ്ങിയത് വളരെ നന്നായി എന്ന് പിന്നീട് മനസ്സിലായി അല്ലെങ്കിൽ വളരെ വലിയ ഒരു അപകടം മുന്നിലുണ്ടായിരുന്നു കൊറോണ ആയിരുന്നു പ്രധാന പ്രശ്നം അതല്ലാതെ മറ്റൊരു ശാരീരിക പ്രശ്നവും എനിക്കുണ്ടായിരുന്നില്ല അപ്പോ പുതിയ യാത്രകൾ ആയിട്ട് വരാം അതുവരെ എല്ലാവരും ഇവിടെ ഉണ്ടാകോ  ഈ വീഡിയോ സീരീസ് ഞാൻ പ്രതീക്ഷിച്ചതിലും അപ്പുറം ആളുകൾ സ്വീകരിച്ചു ആദ്യമായി നമ്മുടെ യൂട്യൂബ് ചാനൽ ട്രെൻഡിംഗ് ലിസ്റ്റിൽ വന്നു അപ്പോ സപ്പോർട്ട് ചെയ്യുന്ന എല്ലാവർക്കും നന്ദി അടുത്ത വീഡിയോ ആയിട്ട് കാണാം കൂടുതൽ അപ്ഡേറ്റുകൾ ഇൻസ്റ്റഗ്രാമിൽ ഉണ്ടാകും   	sherinz Vlog	814	False	None	Travel_and_Events	Mikma and Jitin went to the base camp and they had completed their journey. Later I realized that it was very good that they came down on time or there was a very big danger ahead. Corona was the main problem. I didn't have any other physical problem. So it will be new journeys. Until then, everyone will be here. This video series is more than I expected. People have accepted it for the first time. YouTube channel is in trending list and thanks to all who support it, see next video, more updates will be on Instagram.	('POSITIVE', 0.9266946911811829)	('POSITIVE', 0.996324360370636)	NEU: 	others: 	:	0
